Locus.Tag	Source	Cluster.Information	Gene.Information	New_locus_tag
ROSINTL182_08034	KEGG_module	M00165: Reductive pentose phosphate cycle (Calvin cycle)		ROSINTL182_RS13515
ROSINTL182_08034	KEGG_module	M00003: Gluconeogenesis, oxaloacetate => fructose-6P		ROSINTL182_RS13515
ROSINTL182_08034	KEGG_module	M00552: D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P		ROSINTL182_RS13515
ROSINTL182_08034	KEGG_module	M00001: Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate		ROSINTL182_RS13515
ROSINTL182_08034	KEGG_module	M00308: Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P		ROSINTL182_RS13515
ROSINTL182_08034	KEGG_module	M00166: Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P		ROSINTL182_RS13515
ROSINTL182_08034	KEGG_module	M00612: Anoxygenic photosynthesis in purple bacteria		ROSINTL182_RS13515
ROSINTL182_08034	KEGG_module	M00002: Glycolysis, core module involving three-carbon compounds		ROSINTL182_RS13515
ROSINTL182_08034	KEGG_module	M00611: Oxygenic photosynthesis in plants and cyanobacteria		ROSINTL182_RS13515
ROSINTL182_08035	KEGG_module	M00026: Histidine biosynthesis, PRPP => histidine		ROSINTL182_RS13520
ROSINTL182_08040	KEGG_module	M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP		ROSINTL182_RS13545
ROSINTL182_08060	KEGG_module	M00014: Glucuronate pathway (uronate pathway)		ROSINTL182_RS13620
ROSINTL182_08072	KEGG_module	M00335: Sec (secretion) system		ROSINTL182_RS13650
ROSINTL182_08073	KEGG_module	M00346: Formaldehyde assimilation, serine pathway		ROSINTL182_RS13655
ROSINTL182_08073	KEGG_module	M00001: Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate		ROSINTL182_RS13655
ROSINTL182_08073	KEGG_module	M00394: RNA degradosome		ROSINTL182_RS13655
ROSINTL182_08073	KEGG_module	M00003: Gluconeogenesis, oxaloacetate => fructose-6P		ROSINTL182_RS13655
ROSINTL182_08073	KEGG_module	M00002: Glycolysis, core module involving three-carbon compounds		ROSINTL182_RS13655
ROSINTL182_08078	KEGG_module	M00126: Tetrahydrofolate biosynthesis, GTP => THF		ROSINTL182_RS13680
ROSINTL182_08095	KEGG_module	M00119: Pantothenate biosynthesis, valine/L-aspartate => pantothenate		ROSINTL182_RS13760
ROSINTL182_08095	KEGG_module	M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA		ROSINTL182_RS13760
ROSINTL182_08095	KEGG_module	M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine		ROSINTL182_RS13760
ROSINTL182_08095	KEGG_module	M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine		ROSINTL182_RS13760
ROSINTL182_08132	KEGG_module	M00359: Aminoacyl-tRNA biosynthesis, eukaryotes		NA
ROSINTL182_08132	KEGG_module	M00360: Aminoacyl-tRNA biosynthesis, prokaryotes		NA
ROSINTL182_08133	KEGG_module	M00359: Aminoacyl-tRNA biosynthesis, eukaryotes		NA
ROSINTL182_08133	KEGG_module	M00360: Aminoacyl-tRNA biosynthesis, prokaryotes		NA
ROSINTL182_08137	KEGG_module	M00207: Putative multiple sugar transport system		ROSINTL182_RS13945
ROSINTL182_08138	KEGG_module	M00207: Putative multiple sugar transport system		ROSINTL182_RS13950
ROSINTL182_08147	KEGG_module	M00049: Adenine ribonucleotide biosynthesis, IMP => ADP,ATP		ROSINTL182_RS13985
ROSINTL182_08147	KEGG_module	M00001: Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate		ROSINTL182_RS13985
ROSINTL182_08147	KEGG_module	M00050: Guanine ribonucleotide biosynthesis IMP => GDP,GTP		ROSINTL182_RS13985
ROSINTL182_08147	KEGG_module	M00002: Glycolysis, core module involving three-carbon compounds		ROSINTL182_RS13985
ROSINTL182_08168	KEGG_module	M00258: Putative ABC transport system		ROSINTL182_RS14085
ROSINTL182_08169	KEGG_module	M00258: Putative ABC transport system		ROSINTL182_RS14090
ROSINTL182_08177	KEGG_module	M00026: Histidine biosynthesis, PRPP => histidine		ROSINTL182_RS14130
ROSINTL182_08180	KEGG_module	M00554: Nucleotide sugar biosynthesis, galactose => UDP-galactose		ROSINTL182_RS14140
ROSINTL182_08180	KEGG_module	M00362: Nucleotide sugar biosynthesis, prokaryotes		ROSINTL182_RS14140
ROSINTL182_08180	KEGG_module	M00361: Nucleotide sugar biosynthesis, eukaryotes		ROSINTL182_RS14140
ROSINTL182_08180	KEGG_module	M00632: Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P		ROSINTL182_RS14140
ROSINTL182_08181	KEGG_module	M00632: Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P		ROSINTL182_RS14145
ROSINTL182_08181	KEGG_module	M00554: Nucleotide sugar biosynthesis, galactose => UDP-galactose		ROSINTL182_RS14145
ROSINTL182_08188	KEGG_module	M00491: arabinogalactan oligomer/maltooligosaccharide transport system		ROSINTL182_RS14180
ROSINTL182_08189	KEGG_module	M00491: arabinogalactan oligomer/maltooligosaccharide transport system		ROSINTL182_RS14185
ROSINTL182_08190	KEGG_module	M00491: arabinogalactan oligomer/maltooligosaccharide transport system		ROSINTL182_RS14190
ROSINTL182_08197	KEGG_module	M00603: Putative aldouronate transport system		ROSINTL182_RS14220
ROSINTL182_08198	KEGG_module	M00603: Putative aldouronate transport system		ROSINTL182_RS14225
ROSINTL182_08199	KEGG_module	M00603: Putative aldouronate transport system		ROSINTL182_RS14230
ROSINTL182_08200	KEGG_module	M00519: YesM-YesN two-component regulatory system		ROSINTL182_RS14235
ROSINTL182_08201	KEGG_module	M00519: YesM-YesN two-component regulatory system		ROSINTL182_RS14240
ROSINTL182_08208	KEGG_module	M00131: Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol		ROSINTL182_RS14265
ROSINTL182_08210	KEGG_module	M00258: Putative ABC transport system		ROSINTL182_RS14275
ROSINTL182_08212	KEGG_module	M00258: Putative ABC transport system		ROSINTL182_RS14285
ROSINTL182_08216	KEGG_module	M00377: Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)		ROSINTL182_RS14305
ROSINTL182_08216	KEGG_module	M00140: C1-unit interconversion, prokaryotes		ROSINTL182_RS14305
ROSINTL182_08216	KEGG_module	M00618: Acetogen		ROSINTL182_RS14305
ROSINTL182_08264	KEGG_module	M00022: Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate		ROSINTL182_RS14535
ROSINTL182_08267	KEGG_module	M00052: Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP		ROSINTL182_RS14550
ROSINTL182_08274	KEGG_module	M00089: Triacylglycerol biosynthesis		ROSINTL182_RS14585
ROSINTL182_08322	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS14790
ROSINTL182_08323	KEGG_module	M00260: DNA polymerase III complex, bacteria		ROSINTL182_RS14795
ROSINTL182_08324	KEGG_module	M00429: Competence-related DNA transformation transporter		ROSINTL182_RS14800
ROSINTL182_08329	KEGG_module	M00429: Competence-related DNA transformation transporter		ROSINTL182_RS14825
ROSINTL182_08330	KEGG_module	M00491: arabinogalactan oligomer/maltooligosaccharide transport system		ROSINTL182_RS14830
ROSINTL182_08331	KEGG_module	M00028: Ornithine biosynthesis, glutamate => ornithine		ROSINTL182_RS14835
ROSINTL182_08331	KEGG_module	M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine		ROSINTL182_RS14835
ROSINTL182_08332	KEGG_module	M00028: Ornithine biosynthesis, glutamate => ornithine		ROSINTL182_RS14840
ROSINTL182_08333	KEGG_module	M00028: Ornithine biosynthesis, glutamate => ornithine		ROSINTL182_RS14845
ROSINTL182_08335	KEGG_module	M00028: Ornithine biosynthesis, glutamate => ornithine		ROSINTL182_RS14855
ROSINTL182_08337	KEGG_module	M00029: Urea cycle		ROSINTL182_RS14860
ROSINTL182_08340	KEGG_module	M00239: Peptides/nickel transport system		NA
ROSINTL182_08347	KEGG_module	M00258: Putative ABC transport system		ROSINTL182_RS14900
ROSINTL182_08348	KEGG_module	M00258: Putative ABC transport system		ROSINTL182_RS14905
ROSINTL182_08366	KEGG_module	M00254: ABC-2 type transport system		ROSINTL182_RS14985
ROSINTL182_08367	KEGG_module	M00254: ABC-2 type transport system		ROSINTL182_RS14990
ROSINTL182_08368	KEGG_module	M00254: ABC-2 type transport system		ROSINTL182_RS14995
ROSINTL182_08371	KEGG_module	M00742: Aminoglycoside resistance, protease FtsH		ROSINTL182_RS15010
ROSINTL182_08382	KEGG_module	M00740: Methylaspartate cycle		ROSINTL182_RS15055
ROSINTL182_08382	KEGG_module	M00009: Citrate cycle (TCA cycle, Krebs cycle)		ROSINTL182_RS15055
ROSINTL182_08382	KEGG_module	M00012: Glyoxylate cycle		ROSINTL182_RS15055
ROSINTL182_08382	KEGG_module	M00010: Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate		ROSINTL182_RS15055
ROSINTL182_08384	KEGG_module	M00359: Aminoacyl-tRNA biosynthesis, eukaryotes		ROSINTL182_RS15065
ROSINTL182_08384	KEGG_module	M00360: Aminoacyl-tRNA biosynthesis, prokaryotes		ROSINTL182_RS15065
ROSINTL182_08403	KEGG_module	M00121: Heme biosynthesis, glutamate => protoheme/siroheme		ROSINTL182_RS15150
ROSINTL182_08417	KEGG_module	M00573: Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin		ROSINTL182_RS15205
ROSINTL182_08417	KEGG_module	M00123: Biotin biosynthesis, pimeloyl-ACP/CoA => biotin		ROSINTL182_RS15205
ROSINTL182_08417	KEGG_module	M00577: Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin		ROSINTL182_RS15205
ROSINTL182_08432	KEGG_module	M00173: Reductive citrate cycle (Arnon-Buchanan cycle)		NA
ROSINTL182_08432	KEGG_module	M00172: C4-dicarboxylic acid cycle, NADP - malic enzyme type		NA
ROSINTL182_08432	KEGG_module	M00171: C4-dicarboxylic acid cycle, NAD - malic enzyme type		NA
ROSINTL182_08432	KEGG_module	M00614: Anoxygenic photosynthesis in green sulfur bacteria		NA
ROSINTL182_08432	KEGG_module	M00169: CAM (Crassulacean acid metabolism), light		NA
ROSINTL182_08433	KEGG_module	M00169: CAM (Crassulacean acid metabolism), light		ROSINTL182_RS15260
ROSINTL182_08433	KEGG_module	M00171: C4-dicarboxylic acid cycle, NAD - malic enzyme type		ROSINTL182_RS15260
ROSINTL182_08433	KEGG_module	M00173: Reductive citrate cycle (Arnon-Buchanan cycle)		ROSINTL182_RS15260
ROSINTL182_08433	KEGG_module	M00614: Anoxygenic photosynthesis in green sulfur bacteria		ROSINTL182_RS15260
ROSINTL182_08433	KEGG_module	M00172: C4-dicarboxylic acid cycle, NADP - malic enzyme type		ROSINTL182_RS15260
ROSINTL182_08448	KEGG_module	M00258: Putative ABC transport system		ROSINTL182_RS15335
ROSINTL182_08453	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS15355
ROSINTL182_08458	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS15380
ROSINTL182_08459	KEGG_module	M00335: Sec (secretion) system		ROSINTL182_RS15385
ROSINTL182_08462	KEGG_module	M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine		ROSINTL182_RS15400
ROSINTL182_08463	KEGG_module	M00335: Sec (secretion) system		ROSINTL182_RS15405
ROSINTL182_08468	KEGG_module	M00089: Triacylglycerol biosynthesis		ROSINTL182_RS15425
ROSINTL182_08470	KEGG_module	M00178: Ribosome, bacteria		ROSINTL182_RS15435
ROSINTL182_08472	KEGG_module	M00618: Acetogen		ROSINTL182_RS15445
ROSINTL182_08472	KEGG_module	M00579: Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate		ROSINTL182_RS15445
ROSINTL182_08472	KEGG_module	M00617: Methanogen		ROSINTL182_RS15445
ROSINTL182_08472	KEGG_module	M00357: Methanogenesis, acetate => methane		ROSINTL182_RS15445
ROSINTL182_08475	KEGG_module	M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP		ROSINTL182_RS15460
ROSINTL182_08483	KEGG_module	M00120: Coenzyme A biosynthesis, pantothenate => CoA		NA
ROSINTL182_08493	KEGG_module	M00127: Thiamine biosynthesis, AIR => thiamine-P/thiamine-2P		ROSINTL182_RS15540
ROSINTL182_08497	KEGG_module	M00359: Aminoacyl-tRNA biosynthesis, eukaryotes		ROSINTL182_RS15560
ROSINTL182_08497	KEGG_module	M00360: Aminoacyl-tRNA biosynthesis, prokaryotes		ROSINTL182_RS15560
ROSINTL182_08498	KEGG_module	M00021: Cysteine biosynthesis, serine => cysteine		ROSINTL182_RS15565
ROSINTL182_08523	KEGG_module	M00017: Methionine biosynthesis, apartate => homoserine => methionine		ROSINTL182_RS15660
ROSINTL182_08526	KEGG_module	M00022: Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate		ROSINTL182_RS15670
ROSINTL182_08529	KEGG_module	M00359: Aminoacyl-tRNA biosynthesis, eukaryotes		ROSINTL182_RS15680
ROSINTL182_08529	KEGG_module	M00360: Aminoacyl-tRNA biosynthesis, prokaryotes		ROSINTL182_RS15680
ROSINTL182_08532	KEGG_module	M00034: Methionine salvage pathway		ROSINTL182_RS15695
ROSINTL182_08552	KEGG_module	M00096: C5 isoprenoid biosynthesis, non-mevalonate pathway		ROSINTL182_RS15785
ROSINTL182_08561	KEGG_module	M00207: Putative multiple sugar transport system		NA
ROSINTL182_08562	KEGG_module	M00207: Putative multiple sugar transport system		NA
ROSINTL182_08569	KEGG_module	M00207: Putative multiple sugar transport system		ROSINTL182_RS15870
ROSINTL182_08584	KEGG_module	M00612: Anoxygenic photosynthesis in purple bacteria		ROSINTL182_RS15935
ROSINTL182_08584	KEGG_module	M00611: Oxygenic photosynthesis in plants and cyanobacteria		ROSINTL182_RS15935
ROSINTL182_08584	KEGG_module	M00004: Pentose phosphate pathway (Pentose phosphate cycle)		ROSINTL182_RS15935
ROSINTL182_08584	KEGG_module	M00167: Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P		ROSINTL182_RS15935
ROSINTL182_08584	KEGG_module	M00165: Reductive pentose phosphate cycle (Calvin cycle)		ROSINTL182_RS15935
ROSINTL182_08584	KEGG_module	M00007: Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P		ROSINTL182_RS15935
ROSINTL182_08607	KEGG_module	M00165: Reductive pentose phosphate cycle (Calvin cycle)		ROSINTL182_RS16050
ROSINTL182_08607	KEGG_module	M00612: Anoxygenic photosynthesis in purple bacteria		ROSINTL182_RS16050
ROSINTL182_08607	KEGG_module	M00167: Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P		ROSINTL182_RS16050
ROSINTL182_08607	KEGG_module	M00007: Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P		ROSINTL182_RS16050
ROSINTL182_08607	KEGG_module	M00611: Oxygenic photosynthesis in plants and cyanobacteria		ROSINTL182_RS16050
ROSINTL182_08607	KEGG_module	M00004: Pentose phosphate pathway (Pentose phosphate cycle)		ROSINTL182_RS16050
ROSINTL182_08608	KEGG_module	M00004: Pentose phosphate pathway (Pentose phosphate cycle)		ROSINTL182_RS16055
ROSINTL182_08608	KEGG_module	M00007: Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P		ROSINTL182_RS16055
ROSINTL182_08608	KEGG_module	M00612: Anoxygenic photosynthesis in purple bacteria		ROSINTL182_RS16055
ROSINTL182_08608	KEGG_module	M00167: Reductive pentose phosphate cycle, glyceraldehyde-3P => ribulose-5P		ROSINTL182_RS16055
ROSINTL182_08608	KEGG_module	M00165: Reductive pentose phosphate cycle (Calvin cycle)		ROSINTL182_RS16055
ROSINTL182_08608	KEGG_module	M00611: Oxygenic photosynthesis in plants and cyanobacteria		ROSINTL182_RS16055
ROSINTL182_08623	KEGG_module	M00361: Nucleotide sugar biosynthesis, eukaryotes		ROSINTL182_RS16120
ROSINTL182_08627	KEGG_module	M00236: Putative polar amino acid transport system		ROSINTL182_RS16135
ROSINTL182_08631	KEGG_module	M00260: DNA polymerase III complex, bacteria		ROSINTL182_RS16155
ROSINTL182_08632	KEGG_module	M00003: Gluconeogenesis, oxaloacetate => fructose-6P		ROSINTL182_RS16160
ROSINTL182_08632	KEGG_module	M00002: Glycolysis, core module involving three-carbon compounds		ROSINTL182_RS16160
ROSINTL182_08632	KEGG_module	M00001: Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate		ROSINTL182_RS16160
ROSINTL182_08640	KEGG_module	M00260: DNA polymerase III complex, bacteria		ROSINTL182_RS16200
ROSINTL182_08641	KEGG_module	M00345: Formaldehyde assimilation, ribulose monophosphate pathway		ROSINTL182_RS16205
ROSINTL182_08641	KEGG_module	M00001: Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate		ROSINTL182_RS16205
ROSINTL182_08652	KEGG_module	M00617: Methanogen		ROSINTL182_RS16250
ROSINTL182_08652	KEGG_module	M00357: Methanogenesis, acetate => methane		ROSINTL182_RS16250
ROSINTL182_08652	KEGG_module	M00579: Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate		ROSINTL182_RS16250
ROSINTL182_08652	KEGG_module	M00618: Acetogen		ROSINTL182_RS16250
ROSINTL182_08660	KEGG_module	M00029: Urea cycle		ROSINTL182_RS16285
ROSINTL182_08661	KEGG_module	M00527: Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine		ROSINTL182_RS16290
ROSINTL182_08661	KEGG_module	M00017: Methionine biosynthesis, apartate => homoserine => methionine		ROSINTL182_RS16290
ROSINTL182_08661	KEGG_module	M00526: Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine		ROSINTL182_RS16290
ROSINTL182_08661	KEGG_module	M00525: Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine		ROSINTL182_RS16290
ROSINTL182_08661	KEGG_module	M00033: Ectoine biosynthesis, aspartate => ectoine		ROSINTL182_RS16290
ROSINTL182_08661	KEGG_module	M00018: Threonine biosynthesis, aspartate => homoserine => threonine		ROSINTL182_RS16290
ROSINTL182_08661	KEGG_module	M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine		ROSINTL182_RS16290
ROSINTL182_08679	KEGG_module	M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine		ROSINTL182_RS16365
ROSINTL182_08679	KEGG_module	M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine		ROSINTL182_RS16365
ROSINTL182_08680	KEGG_module	M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine		ROSINTL182_RS16370
ROSINTL182_08680	KEGG_module	M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine		ROSINTL182_RS16370
ROSINTL182_08681	KEGG_module	M00360: Aminoacyl-tRNA biosynthesis, prokaryotes		ROSINTL182_RS16380
ROSINTL182_08681	KEGG_module	M00359: Aminoacyl-tRNA biosynthesis, eukaryotes		ROSINTL182_RS16380
ROSINTL182_08684	KEGG_module	M00535: Isoleucine biosynthesis, pyruvate => 2-oxobutanoate		ROSINTL182_RS16395
ROSINTL182_08684	KEGG_module	M00432: Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate		ROSINTL182_RS16395
ROSINTL182_08685	KEGG_module	M00535: Isoleucine biosynthesis, pyruvate => 2-oxobutanoate		ROSINTL182_RS16400
ROSINTL182_08685	KEGG_module	M00432: Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate		ROSINTL182_RS16400
ROSINTL182_08689	KEGG_module	M00199: L-Arabinose/lactose transport system		ROSINTL182_RS16415
ROSINTL182_08690	KEGG_module	M00199: L-Arabinose/lactose transport system		ROSINTL182_RS16420
ROSINTL182_08691	KEGG_module	M00199: L-Arabinose/lactose transport system		ROSINTL182_RS16425
ROSINTL182_08704	KEGG_module	M00207: Putative multiple sugar transport system		ROSINTL182_RS16480
ROSINTL182_08705	KEGG_module	M00207: Putative multiple sugar transport system		ROSINTL182_RS16485
ROSINTL182_08724	KEGG_module	M00196: Raffinose/stachyose/melibiose transport system		NA
ROSINTL182_08725	KEGG_module	M00196: Raffinose/stachyose/melibiose transport system		NA
ROSINTL182_08727	KEGG_module	M00207: Putative multiple sugar transport system		ROSINTL182_RS16580
ROSINTL182_08728	KEGG_module	M00519: YesM-YesN two-component regulatory system		ROSINTL182_RS16585
ROSINTL182_08730	KEGG_module	M00519: YesM-YesN two-component regulatory system		ROSINTL182_RS22060
ROSINTL182_08731	KEGG_module	M00519: YesM-YesN two-component regulatory system		ROSINTL182_RS22065
ROSINTL182_08751	KEGG_module	M00053: Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP		ROSINTL182_RS16680
ROSINTL182_08760	KEGG_module	M00360: Aminoacyl-tRNA biosynthesis, prokaryotes		ROSINTL182_RS16720
ROSINTL182_08775	KEGG_module	M00254: ABC-2 type transport system		ROSINTL182_RS16795
ROSINTL182_08776	KEGG_module	M00652: Vancomycin resistance, D-Ala-D-Ser type		ROSINTL182_RS16800
ROSINTL182_08776	KEGG_module	M00657: VanS-VanR (VanE type vancomycin resistance) two-component regulatory system		ROSINTL182_RS16800
ROSINTL182_08777	KEGG_module	M00652: Vancomycin resistance, D-Ala-D-Ser type		ROSINTL182_RS16805
ROSINTL182_08777	KEGG_module	M00657: VanS-VanR (VanE type vancomycin resistance) two-component regulatory system		ROSINTL182_RS16805
ROSINTL182_08792	KEGG_module	M00333: Type IV secretion system		ROSINTL182_RS16875
ROSINTL182_08805	KEGG_module	M00432: Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate		ROSINTL182_RS16940
ROSINTL182_08821	KEGG_module	M00035: Methionine degradation		ROSINTL182_RS17005
ROSINTL182_08835	KEGG_module	M00093: Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE		ROSINTL182_RS17075
